序号,代码,开发区名称,省份,城市/区县,批准级别,开发区类型,批准时间,核准面积_公顷,主导产业,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,格式化地址,地理编码精度,状态,dist_to_coast_km,pop_density_at_point,pop_density_buffer_mean,pop_density_buffer_sum,forest_treecover2000_buffer_mean,forest_loss_total_buffer_sum,forest_loss_pre_designation,forest_loss_post_designation,forest_loss_post_minus_pre,built_1990_at_point,built_1990_buffer_mean,built_1990_buffer_sum,built_2000_at_point,built_2000_buffer_mean,built_2000_buffer_sum,built_2010_at_point,built_2010_buffer_mean,built_2010_buffer_sum,built_2015_at_point,built_2015_buffer_mean,built_2015_buffer_sum,built_2020_at_point,built_2020_buffer_mean,built_2020_buffer_sum,built_pre_designation_year,built_post_designation_year,built_pre_designation,built_post_designation,built_change_post_minus_pre
402,G313027,上海金桥出口加工区南区,上海市,金桥,国务院,海关特殊监管区域,2001.09,280.0,新能源汽车、工业互联网、机器人,121.678571,31.224962,121.674269,31.227062,上海市浦东新区上海金桥出口加工区南区,住宅区,ok,7.782,74.0754,66.1685,619138.4643,0.0658,0.0,0.0,0.0,0.0,8149.0,54989.0095,5773846.0,21898.0,130655.0667,13718782.0,72715.0,192683.9333,20231813.0,125863.0,224121.5714,23532765.0,194818.0,233217.8381,24487873.0,2000,2010,13718782.0,20231813.0,6513031.0
403,G313028,上海外高桥保税物流园区,上海市,外高桥,国务院,海关特殊监管区域,2003.12,103.0,物流、贸易,121.557037,31.369857,121.552774,31.371968,上海市浦东新区上海外高桥保税物流园区,兴趣点,ok,0.842,91.5372,86.1658,439273.4813,0.065,20.0,0.0,20.0,20.0,156979.0,77403.2233,7972532.0,247792.0,122001.1456,12566118.0,284006.0,137632.7476,14176173.0,303309.0,145429.6699,14979256.0,328108.0,149812.2233,15430659.0,2000,2010,12566118.0,14176173.0,1610055.0
404,G313029,洋山保税港区,上海市,洋山,国务院,海关特殊监管区域,2005.07,1416.0,物流、贸易、装备制造,121.883428,30.877298,121.879334,30.879686,上海市浦东新区洋山保税港区,住宅区,ok,2.627,64.4189,37.3912,145975.125,0.1256,178.0,3.0,175.0,172.0,0.0,4500.5577,468058.0,2926.0,10341.2404,1075489.0,92351.0,49378.6635,5135381.0,138166.0,75211.6827,7822015.0,170083.0,89630.7115,9321594.0,2000,2010,1075489.0,5135381.0,4059892.0
405,G313030,上海浦东机场综合保税区,上海市,浦东机场,国务院,海关特殊监管区域,2009.11,359.0,物流、贸易,121.7809,31.133416,121.776562,31.135497,上海市浦东新区上海浦东机场综合保税区,住宅区,ok,5.346,44.915,45.4418,341949.5704,0.0396,5.0,0.0,5.0,5.0,4506.0,25842.3301,2661760.0,22484.0,58042.4563,5978373.0,92195.0,97523.165,10044886.0,134621.0,118073.4175,12161562.0,168817.0,127497.3107,13132223.0,2000,2010,5978373.0,10044886.0,4066513.0
406,G313031,上海松江出口加工区及B区,上海市,松江,国务院,海关特殊监管区域,2000.04/2002.12,596.0,电子信息、仓储物流、贸易,121.445523,31.224246,121.440922,31.226125,上海市静安区B区(久光百货),兴趣点,ok,18.628,445.4663,347.4148,3711779.7513,0.0789,0.0,0.0,0.0,0.0,367733.0,329830.2762,34632179.0,368583.0,336236.6762,35304851.0,368867.0,337733.2286,35461989.0,369189.0,339290.4,35625492.0,370235.0,344105.0571,36131031.0,2000,2010,35304851.0,35461989.0,157138.0
407,G313032,上海青浦出口加工区,上海市,青浦,国务院,海关特殊监管区域,2003.03,300.0,电子信息、新材料、装备制造,121.152744,31.188104,121.148186,31.190019,上海市青浦区上海青浦出口加工区,住宅区,ok,37.941,,48.9245,327598.5425,0.1499,145.0,0.0,145.0,145.0,5886.0,24018.9423,2497970.0,43534.0,58603.375,6094751.0,103926.0,126000.2212,13104023.0,152022.0,165160.9519,17176739.0,188852.0,178057.3462,18517964.0,2000,2010,6094751.0,13104023.0,7009272.0
408,G313033,上海闵行出口加工区,上海市,闵行,国务院,海关特殊监管区域,2003.03,300.0,物流、电子信息、装备制造,121.15114,31.18713,121.146579,31.189042,上海市青浦区青浦出口加工区(公交站),公交地铁站点,ok,38.123,45.642,49.7621,338332.2188,0.1428,145.0,0.0,145.0,145.0,5886.0,23895.5192,2485134.0,43534.0,59380.8942,6175613.0,103926.0,129376.5288,13455159.0,152022.0,170134.4615,17693984.0,188852.0,183703.1346,19105126.0,2000,2010,6175613.0,13455159.0,7279546.0
409,G323034,南京综合保税区龙潭片及江宁片,江苏省,南京,国务院,海关特殊监管区域,2012.09,503.0,物流、保税展示交易、电子信息,118.83951,31.953195,118.834422,31.955322,江苏省南京市江宁区,区县,ok,77.623,49.0425,40.0551,413568.9664,0.0758,36.0,16.0,20.0,4.0,141887.0,53107.62,5310762.0,297998.0,123488.67,12348867.0,302035.0,189864.37,18986437.0,304884.0,228739.31,22873931.0,311063.0,245357.5,24535750.0,2010,2015,18986437.0,22873931.0,3887494.0
410,G323035,无锡高新区综合保税区,江苏省,无锡,国务院,海关特殊监管区域,2012.04,349.7,集成电路、电子、精密设备,120.4021,31.534469,120.397401,31.53623,江苏省无锡市新吴区无锡高新区综合保税区,住宅区,ok,44.341,53.7863,46.1203,460649.0998,0.0722,599.0,11.0,588.0,577.0,10168.0,30932.97,3093297.0,31459.0,77710.02,7771002.0,107838.0,177111.06,17711106.0,149538.0,236121.22,23612122.0,169233.0,255492.62,25549262.0,2010,2015,17711106.0,23612122.0,5901016.0
411,G323036,江阴综合保税区,江苏省,江阴,国务院,海关特殊监管区域,2016.01,360.0,在建,120.172106,31.90276,120.167321,31.904646,江苏省无锡市江阴市江阴综合保税区,住宅区,ok,0.156,17.8749,26.0557,151045.0491,0.0691,199.0,2.0,197.0,195.0,5776.0,26788.4757,2759213.0,17906.0,52863.3981,5444930.0,106534.0,103615.7184,10672419.0,161459.0,134687.4951,13872812.0,190616.0,144458.5049,14879226.0,2015,2020,13872812.0,14879226.0,1006414.0
412,G323037,徐州综合保税区,江苏省,徐州,国务院,海关特殊监管区域,2017.12,190.0,在建,117.323668,34.305293,117.317812,34.306478,江苏省徐州市贾汪区徐州综合保税区,住宅区,ok,178.18,10.9974,12.7153,136028.449,0.176,157.0,48.0,109.0,61.0,33449.0,60736.767,6255887.0,39719.0,77930.2039,8026811.0,106809.0,120309.1748,12391845.0,136998.0,146737.6602,15113979.0,153405.0,170680.5825,17580100.0,2015,2020,15113979.0,17580100.0,2466121.0
413,G323038,江苏常州综合保税区,江苏省,常州,国务院,海关特殊监管区域,2015.01,166.0,精密机械、新能源、新材料,119.99386,31.88812,119.989053,31.890118,江苏省常州市新北区常州综合保税区,住宅区,ok,6.872,20.778,25.6254,177788.8213,0.1134,890.0,0.0,890.0,890.0,30319.0,26883.61,2688361.0,43293.0,56988.2,5698820.0,76734.0,113096.65,11309665.0,103089.0,145343.29,14534329.0,117218.0,157812.52,15781252.0,2015,2020,14534329.0,15781252.0,1246923.0
414,G323039,江苏武进综合保税区,江苏省,武进,国务院,海关特殊监管区域,2015.01,115.0,电子信息、新光源、新材料,119.92415,31.645802,119.919485,31.647925,江苏省常州市武进区武进综合保税区,住宅区,ok,34.524,28.0491,23.1418,224613.8265,0.2886,534.0,16.0,518.0,502.0,9646.0,25384.5905,2665382.0,20961.0,47729.2095,5011567.0,144494.0,102964.7524,10811299.0,226593.0,136857.3048,14370017.0,298723.0,157716.819,16560266.0,2015,2020,14370017.0,16560266.0,2190249.0
415,G323040,苏州高新技术产业开发区综合保税区,江苏省,苏州,国务院,海关特殊监管区域,2010.08,351.0,电子信息、物流配送、电商,120.826932,31.593304,120.822647,31.595331,江苏省苏州市常熟市高新技术产业开发区常熟综合保税区(公交站),公交地铁站点,ok,19.819,32.1694,28.1614,202001.4037,0.4681,845.0,3.0,842.0,839.0,3834.0,17007.2788,1768757.0,11383.0,34942.1442,3633983.0,95131.0,105878.9615,11011412.0,164198.0,150023.5096,15602445.0,248943.0,169327.9519,17610107.0,2010,2015,11011412.0,15602445.0,4591033.0
416,G323041,苏州工业园综合保税区,江苏省,苏州,国务院,海关特殊监管区域,2006.12,528.0,电子、机械、新材料、贸易物流,120.73295,31.339447,120.728586,31.341438,江苏省苏州市吴中区苏州工业园综合保税区,住宅区,ok,49.364,78.6464,39.1665,378191.9478,0.1194,132.0,0.0,132.0,132.0,15141.0,13386.7426,1352061.0,61488.0,33153.7426,3348528.0,217455.0,107760.4851,10883809.0,284177.0,153128.1287,15465941.0,287910.0,171026.0,17273626.0,2000,2010,3348528.0,10883809.0,7535281.0
417,G323042,吴中综合保税区,江苏省,吴中,国务院,海关特殊监管区域,2015.01,300.0,加工贸易、保税物流,120.721998,31.224875,120.717654,31.226922,江苏省苏州市吴中区吴中综合保税区,住宅区,ok,61.955,52.3592,26.3877,147296.0923,0.2025,287.0,2.0,285.0,283.0,4996.0,10059.8365,1046223.0,13672.0,19180.4231,1994764.0,64639.0,57404.3846,5970056.0,111271.0,82497.2019,8579709.0,132312.0,94201.0385,9796908.0,2015,2020,8579709.0,9796908.0,1217199.0
418,G323043,江苏吴江综合保税区,江苏省,吴江,国务院,海关特殊监管区域,2015.01,100.0,电子信息、精密机械、保税物流,120.680077,31.100616,120.675814,31.102792,江苏省苏州市吴江区吴江综合保税区,住宅区,ok,67.8,,17.9035,130802.7001,0.5177,848.0,82.0,766.0,684.0,4054.0,5611.0303,555492.0,14062.0,12226.7475,1210448.0,121697.0,54790.5051,5424260.0,184476.0,84837.2525,8398888.0,211831.0,99921.7071,9892249.0,2015,2020,8398888.0,9892249.0,1493361.0
419,G323044,江苏常熟综合保税区A区、B区,江苏省,常熟,国务院,海关特殊监管区域,2015.01,94.0,保税加工、保税物流,120.97011,31.742096,120.96579,31.744122,江苏省苏州市常熟市常熟综合保税区A区,住宅区,ok,1.099,18.0557,21.4324,128529.8365,0.0951,297.0,5.0,292.0,287.0,8659.0,21801.8416,2201986.0,15690.0,48397.604,4888158.0,114730.0,94388.0297,9533191.0,170036.0,121265.9703,12247863.0,206341.0,134043.7327,13538417.0,2015,2020,12247863.0,13538417.0,1290554.0
420,G323045,张家港保税港区保税区,江苏省,张家港,国务院,海关特殊监管区域,2008.11,410.0,精细化工、新材料、商贸物流,120.451373,31.964961,120.446724,31.966819,江苏省苏州市张家港市张家港保税港区保税区,住宅区,ok,1.346,44.7125,27.0327,190174.6975,0.1318,221.0,0.0,221.0,221.0,30413.0,40203.2424,3980121.0,233840.0,87461.4747,8658686.0,337319.0,152303.4242,15078039.0,379576.0,187412.1616,18553804.0,383890.0,198901.0404,19691203.0,2000,2010,8658686.0,15078039.0,6419353.0
421,G323046,昆山综合保税区,江苏省,昆山,国务院,海关特殊监管区域,2009.12,586.0,电子信息、光电、精密机械,121.004269,31.325496,120.999862,31.32747,江苏省苏州市昆山市昆山综合保税区,住宅区,ok,36.658,31.5088,31.4331,308799.0759,0.1145,382.0,3.0,379.0,376.0,4497.0,12690.13,1269013.0,11819.0,53226.39,5322639.0,62661.0,132882.87,13288287.0,119184.0,182859.46,18285946.0,135021.0,198202.04,19820204.0,2000,2010,5322639.0,13288287.0,7965648.0
422,G323047,太仓港综合保税区,江苏省,太仓港,国务院,海关特殊监管区域,2013.05,207.0,物流贸易,121.216313,31.627115,121.211834,31.629023,江苏省苏州市太仓市太仓港综合保税区,住宅区,ok,0.121,38.4407,24.149,91283.2866,0.0685,86.0,0.0,86.0,86.0,6715.0,5459.5294,556872.0,12602.0,12977.8529,1323741.0,164425.0,48851.7941,4982883.0,253899.0,72912.0882,7437033.0,305366.0,82205.2549,8384936.0,2010,2015,4982883.0,7437033.0,2454150.0
423,G323048,南通综合保税区,江苏省,南通,国务院,海关特殊监管区域,2013.01,529.0,生物医药、电子信息、精密机械,121.029832,31.821888,121.025292,31.823752,江苏省南通市崇川区南通综合保税区,住宅区,ok,0.422,9.606,8.848,28428.711,0.2546,720.0,8.0,712.0,704.0,2505.0,4561.78,456178.0,5484.0,8035.88,803588.0,92529.0,25484.1,2548410.0,154648.0,37315.69,3731569.0,227544.0,47303.13,4730313.0,2010,2015,2548410.0,3731569.0,1183159.0
424,G323049,江苏连云港出口加工区,江苏省,连云港,国务院,海关特殊监管区域,2003.03,297.0,机电、食品、家具,119.335985,34.700774,119.330341,34.70162,江苏省连云港市连云区出口加工区(公交站),公交地铁站点,ok,6.169,18.0773,14.8098,147535.1365,3.4625,1178.0,599.0,579.0,-20.0,56943.0,53583.1068,5519060.0,70100.0,67926.4854,6996428.0,71870.0,88000.8738,9064090.0,74908.0,101293.3786,10433218.0,85975.0,113266.0971,11666408.0,2000,2010,6996428.0,9064090.0,2067662.0
425,G323050,淮安综合保税区,江苏省,淮安,国务院,海关特殊监管区域,2012.07,492.0,电子信息、高档色纺、商贸物流,119.167114,33.595518,119.161578,33.596858,江苏省淮安市清江浦区综合保税区,住宅区,ok,113.208,19.3367,20.732,200395.4174,0.1607,1119.0,13.0,1106.0,1093.0,9613.0,29078.951,2966053.0,30370.0,50255.0294,5126013.0,90221.0,88240.0196,9000482.0,130297.0,110261.7157,11246695.0,193604.0,125299.7549,12780575.0,2010,2015,9000482.0,11246695.0,2246213.0
426,G323051,盐城综合保税区,江苏省,盐城,国务院,海关特殊监管区域,2012.06,228.0,汽车零部件、光电、电子,120.22917,33.35239,120.224401,33.353926,江苏省盐城市亭湖区盐城综合保税区,住宅区,ok,38.155,13.0348,16.4472,142071.2042,0.0714,69.0,1.0,68.0,67.0,177.0,12029.4455,1214974.0,527.0,29326.6436,2961991.0,72366.0,108718.1584,10980534.0,140763.0,157059.0495,15862964.0,214152.0,176570.0,17833570.0,2010,2015,10980534.0,15862964.0,4882430.0
427,G323052,扬州综合保税区,江苏省,扬州,国务院,海关特殊监管区域,2016.01,220.0,新光源、新能源、保税物流,119.434641,32.434165,119.429189,32.436062,江苏省扬州市邗江区综合村,村庄,ok,19.504,17.4613,29.0134,305191.4383,0.1518,36.0,7.0,29.0,22.0,89557.0,123090.0891,12432099.0,128497.0,150975.7822,15248554.0,153767.0,193318.7327,19525192.0,164742.0,214907.9406,21705702.0,169397.0,223949.3663,22618886.0,2015,2020,21705702.0,22618886.0,913184.0
428,G323053,镇江综合保税区,江苏省,镇江,国务院,海关特殊监管区域,2015.01,253.0,电子信息、新材料、保税物流,119.424441,32.188141,119.418994,32.190018,江苏省镇江市,市,ok,17.655,73.4948,46.302,456491.5404,2.2555,342.0,144.0,198.0,54.0,173430.0,96864.2136,9977014.0,215660.0,115336.1845,11879627.0,258692.0,145474.6602,14983890.0,279142.0,161985.466,16684503.0,281558.0,167463.6699,17248758.0,2015,2020,16684503.0,17248758.0,564255.0
429,G323054,泰州综合保税区,江苏省,泰州,国务院,海关特殊监管区域,2015.05,176.0,装备制造、电子信息、汽车零配件,119.872486,32.435797,119.867698,32.438015,江苏省泰州市海陵区泰州综合保税区,住宅区,ok,14.546,21.5245,16.5527,173273.8568,0.186,47.0,5.0,42.0,37.0,3812.0,42305.5784,4315169.0,23343.0,77082.3137,7862396.0,62558.0,125495.9804,12800590.0,93855.0,154199.5098,15728350.0,124898.0,166584.7157,16991641.0,2015,2020,15728350.0,16991641.0,1263291.0
430,G333055,浙江杭州出口加工区,浙江省,杭州,国务院,海关特殊监管区域,2000.04,292.0,电子信息、汽车配件、跨境电商,120.209903,30.246566,120.205366,30.248993,浙江省杭州市,市,ok,0.246,158.3297,106.2903,906656.304,0.4521,35.0,0.0,35.0,35.0,72707.0,122401.9216,12484996.0,131115.0,155640.5784,15875339.0,171106.0,178248.7843,18181376.0,193473.0,190409.6471,19421784.0,205354.0,198605.6961,20257781.0,2000,2010,15875339.0,18181376.0,2306037.0
431,G333056,宁波保税区,浙江省,宁波,国务院,海关特殊监管区域,1992.11,230.0,贸易、电子信息、加工制造,121.834909,29.925219,121.830792,29.927768,浙江省宁波市北仑区保税区,住宅区,ok,1.968,61.7351,39.6722,281950.5155,0.4441,96.0,0.0,96.0,96.0,54112.0,37637.2115,3914270.0,336144.0,105919.8269,11015662.0,368424.0,158202.3942,16453049.0,381336.0,186145.7212,19359155.0,381336.0,192583.7788,20028713.0,1990,2000,3914270.0,11015662.0,7101392.0
432,G333057,浙江宁波出口加工区,浙江省,宁波,国务院,海关特殊监管区域,2002.06,300.0,信息家电、集成电路、精密机械,121.773308,29.896147,121.769061,29.898601,浙江省宁波市北仑区出口加工区(公交站),公交地铁站点,ok,7.47,26.3871,19.976,203674.8945,10.8145,1022.0,7.0,1015.0,1008.0,8663.0,20821.7019,2165457.0,36233.0,58066.3942,6038905.0,177355.0,110116.7404,11452141.0,271458.0,140595.6058,14621943.0,292431.0,151967.7788,15804649.0,2000,2010,6038905.0,11452141.0,5413236.0
433,G333058,宁波梅山保税港区,浙江省,宁波梅山,国务院,海关特殊监管区域,2008.02,770.0,国际贸易服务、出口加工、保税仓储,121.993822,29.766283,121.989675,29.768754,浙江省宁波市北仑区宁波梅山保税港区,兴趣点,ok,5.17,14.2883,13.2407,15120.9205,1.394,290.0,0.0,290.0,290.0,10683.0,8159.5248,824112.0,13056.0,10106.0099,1020707.0,85935.0,15740.5743,1589798.0,135898.0,19793.6832,1999162.0,156026.0,23714.9901,2395214.0,2000,2010,1020707.0,1589798.0,569091.0
434,G333059,浙江慈溪出口加工区,浙江省,慈溪,国务院,海关特殊监管区域,2005.06,70.0,跨境电商、保税仓储、智能家电,121.326084,30.302047,121.321624,30.304391,浙江省宁波市慈溪市出口加工区(公交站),公交地铁站点,ok,3.467,47.9302,31.9501,121698.0565,0.2507,48.0,0.0,48.0,48.0,778.0,11244.6019,1158194.0,1970.0,22763.6505,2344656.0,55801.0,59248.9417,6102641.0,107704.0,83160.5631,8565538.0,140408.0,95103.7379,9795685.0,2000,2010,2344656.0,6102641.0,3757985.0
435,G333060,嘉兴综合保税区,浙江省,嘉兴,国务院,海关特殊监管区域,2015.01,298.0,电子信息、制冷剂、轴承,121.061222,30.631189,121.056698,30.633384,浙江省嘉兴市平湖市嘉兴综合保税区,兴趣点,ok,5.45,17.06,31.1632,202498.7308,0.7127,105.0,27.0,78.0,51.0,477.0,11713.1667,1194743.0,3729.0,27369.7549,2791715.0,55801.0,78011.0196,7957124.0,127860.0,111878.2941,11411586.0,171140.0,130564.6569,13317595.0,2015,2020,11411586.0,13317595.0,1906009.0
436,G333061,金义综合保税区,浙江省,金义,国务院,海关特殊监管区域,2015.01,179.0,在建,119.850687,29.187098,119.846119,29.189983,浙江省金华市金东区金义综合保税区,住宅区,ok,115.566,,22.8962,76725.1035,1.952,7524.0,2766.0,4758.0,1992.0,6064.0,18380.5769,1911580.0,9013.0,31941.1154,3321876.0,22602.0,56814.6635,5908725.0,38265.0,71520.0096,7438081.0,94207.0,80023.3942,8322433.0,2015,2020,7438081.0,8322433.0,884352.0
437,G333062,舟山港综合保税区,浙江省,舟山港,国务院,海关特殊监管区域,2012.09,585.0,批发和零售、租赁和商务服务、交通运输,122.195847,30.080495,122.191658,30.082879,浙江省舟山市定海区港综合保税区,住宅区,ok,1.838,22.3224,21.3171,55275.2115,10.2311,1410.0,209.0,1201.0,992.0,9416.0,12509.0102,1225883.0,11236.0,17305.2755,1695917.0,52672.0,31075.4184,3045391.0,76502.0,40204.9592,3940086.0,95453.0,48569.8878,4759849.0,2010,2015,3045391.0,3940086.0,894695.0
438,G343063,合肥综合保税区,安徽省,合肥,国务院,海关特殊监管区域,2014.03,260.0,电子信息、装备制造、新材料,117.346036,31.955761,117.340358,31.957669,安徽省合肥市瑶海区合肥综合保税区,住宅区,ok,215.547,19.9138,21.4876,160942.1313,0.2117,1681.0,116.0,1565.0,1449.0,2427.0,12864.0485,1324997.0,3252.0,20792.1262,2141589.0,5659.0,57845.3107,5958067.0,28422.0,83534.9612,8604101.0,145246.0,118188.2524,12173390.0,2010,2015,5958067.0,8604101.0,2646034.0
439,G343064,安徽合肥出口加工区,安徽省,合肥,国务院,海关特殊监管区域,2010.07,142.0,电子信息,117.227267,31.820567,117.221785,31.822566,安徽省合肥市,市,ok,229.06,114.2271,104.2291,1081794.0659,0.3012,248.0,122.0,126.0,4.0,52209.0,130562.0583,13447892.0,135441.0,182184.4078,18764994.0,169138.0,237156.1165,24427080.0,184428.0,266195.7961,27418167.0,193474.0,281012.5049,28944288.0,2010,2015,24427080.0,27418167.0,2991087.0
440,G343065,芜湖综合保税区,安徽省,芜湖,国务院,海关特殊监管区域,2015.09,217.0,电子电器、汽车零部件,118.409371,31.436231,118.403952,31.43804,安徽省芜湖市鸠江区芜湖综合保税区,住宅区,ok,141.542,29.7974,22.6553,196285.7237,0.3013,153.0,24.0,129.0,105.0,12499.0,37088.51,3708851.0,17560.0,64351.35,6435135.0,79073.0,109080.2,10908020.0,110005.0,135104.83,13510483.0,120184.0,145121.37,14512137.0,2015,2020,13510483.0,14512137.0,1001654.0
